asset_id,lon,lat,occupancy_type,value,deductible,limit,construction_type,basement,floors
A01313,-0.8874761406316178,51.49122640177654,residential,259759.0,2598.0,259759.3220562386,masonry,1,2
A01314,-0.979209248625801,51.25689630684803,residential,196003.0,1960.0,196002.79027449,steel_frame,0,1
A01315,-1.0974162807465653,51.24908449371084,commercial,1466746.0,14667.0,1466745.6656292523,concrete,1,2
A01316,-1.0121679525458451,51.40110666139776,residential,484737.0,4847.0,484737.4153748119,masonry,0,2
A01317,-0.9786430188244939,51.272186054657425,residential,249794.0,2498.0,249793.65100919612,wood_frame,0,2
A01318,-0.9206867879178043,51.341290079376954,residential,311542.0,3115.0,311541.6973879003,steel_frame,1,1
A01319,-1.0022860472845094,51.3003006845091,industrial,2531642.0,25316.0,2531641.779561362,steel_frame,0,1
A01320,-1.0303962283524228,51.348305836657474,residential,232289.0,2323.0,232289.1406234806,wood_frame,0,1
A01321,-0.91588091114314,51.40693403623063,residential,186066.0,1861.0,186065.9555575733,wood_frame,1,2
A01322,-0.8740382491368552,51.34764605376202,commercial,1336532.0,13365.0,1336531.8362003837,masonry,0,3
A01323,-0.9205066726665371,51.35753072108394,residential,308021.0,3080.0,308020.7744545596,concrete,1,2
A01324,-0.8927834263284651,51.41924742838306,residential,239941.0,2399.0,239941.11555433134,masonry,0,1
A01325,-0.9014605327084771,51.49991880958739,residential,430202.0,4302.0,430201.7346008271,wood_frame,1,1
A01326,-0.8739069761938634,51.237220146718336,industrial,1681600.0,16816.0,1681600.266695306,concrete,0,3
A01327,-0.9160787741832076,51.62897875463355,residential,138386.0,1384.0,138386.01668426744,masonry,1,1
A01328,-0.964005765915007,51.39663029256154,commercial,1048705.0,10487.0,1048705.113549959,masonry,1,3
A01329,-0.9840347337825207,51.598441953067656,residential,252759.0,2528.0,252758.70039296238,steel_frame,1,1
A01330,-0.9444885753875869,51.22296955480015,residential,498408.0,4984.0,498408.1020328556,masonry,0,2
A01331,-0.76,51.24356947761033,residential,256588.0,2566.0,256588.47380909088,wood_frame,0,1
A01332,-0.9436768930028935,51.26064810440672,residential,240111.0,2401.0,240111.35521010982,masonry,1,2
A01333,-1.0112089028418614,51.59422334037713,residential,300736.0,3007.0,300735.784261537,wood_frame,0,1
A01334,-1.0414242057954808,51.38892911835657,residential,281216.0,2812.0,281216.45428252267,concrete,1,2
A01335,-0.970931942944924,51.56701808524407,commercial,567677.0,5677.0,567677.337544594,masonry,1,3
A01336,-0.9213970099923596,51.504797658474395,residential,269162.0,2692.0,269162.0372978621,wood_frame,0,2
A01337,-1.0585492106341252,51.256002942705344,residential,230162.0,2302.0,230161.85363498452,wood_frame,0,1
A01338,-1.19,51.368297042072314,commercial,1519337.0,15193.0,1519337.1307291037,masonry,1,3
A01339,-0.9660534049537052,51.35589991342661,commercial,2152722.0,21527.0,2152721.599323742,steel_frame,1,2
A01340,-1.1628547840316545,51.40575783421815,residential,174590.0,1746.0,174589.78767557006,wood_frame,0,2
A01341,-0.9211867956944785,51.529063944747975,residential,184129.0,1841.0,184128.70946992518,wood_frame,0,1
A01342,-0.9316205930186978,51.25428263753308,residential,192260.0,1923.0,192260.21998757072,steel_frame,1,1
A01343,-0.8759083550179257,51.59980705822397,residential,205161.0,2052.0,205161.12454805707,wood_frame,1,1
A01344,-0.8314438922564755,51.415405055267165,residential,202770.0,2028.0,202770.0684947584,wood_frame,1,2
A01345,-0.9650731526873537,51.36997215662816,residential,263125.0,2631.0,263124.5433637899,wood_frame,0,2
A01346,-1.0010078567581726,51.50605651765515,industrial,2268065.0,22681.0,2268065.197159125,steel_frame,0,1
A01347,-1.0982193568052234,51.333365117847926,residential,163766.0,1638.0,163766.49077399337,masonry,0,1
A01348,-1.0242159075738082,51.51211325514298,residential,150705.0,1507.0,150705.31182117158,steel_frame,1,1
A01349,-1.0009633087568302,51.39053406580067,residential,135504.0,1355.0,135504.46963318015,masonry,0,2
A01350,-1.19,51.416044185913556,residential,380193.0,3802.0,380192.8401730939,masonry,0,1
A01351,-0.9480747687042089,51.29753421861764,commercial,1479232.0,14792.0,1479231.9587362497,concrete,0,1
A01352,-0.9602967868812534,51.30330570312258,residential,150935.0,1509.0,150935.10052496236,wood_frame,0,2
A01353,-0.9076953555698231,51.573171595779435,residential,145921.0,1459.0,145920.91832487943,masonry,0,1
A01354,-1.004747580230427,51.45629232029819,residential,270326.0,2703.0,270325.81816046394,wood_frame,0,2
A01355,-0.994593710730857,51.393134241861,residential,378632.0,3786.0,378632.26732798334,masonry,1,1
A01356,-1.023675377919175,51.53773631448666,residential,368449.0,3684.0,368448.55147515994,concrete,0,2
A01357,-1.033753467143489,51.59396309665143,residential,276415.0,2764.0,276414.9894414683,wood_frame,1,1
A01358,-1.126866028153597,51.28513186909616,residential,327968.0,3280.0,327967.8699537707,wood_frame,0,1
A01359,-0.9915803148328575,51.62917990235902,residential,289677.0,2897.0,289677.2972638937,masonry,1,1
A01360,-0.8020909100111256,51.22579839280062,commercial,765992.0,7660.0,765991.5800703649,steel_frame,0,1
A01361,-0.9440924318635654,51.471725443802725,residential,503877.0,5039.0,503877.16437971086,masonry,0,2
A01362,-0.9402383185576536,51.32809438161437,industrial,1549468.0,15495.0,1549467.575861559,steel_frame,0,2
A01363,-1.0714471934551724,51.32337465858145,residential,175052.0,1751.0,175051.59943734322,concrete,0,1
A01364,-0.851493328243851,51.42280813992043,commercial,789592.0,7896.0,789591.9247963737,concrete,1,2
A01365,-1.0397399278747412,51.46773185774701,residential,150605.0,1506.0,150604.70600729858,wood_frame,1,3
A01366,-0.923772387459349,51.39911076589851,residential,259897.0,2599.0,259896.74979468956,wood_frame,1,2
A01367,-0.9342856004681418,51.5127306734183,residential,379271.0,3793.0,379270.8671639832,wood_frame,1,1
A01368,-1.0927570843967906,51.6096187516543,residential,165935.0,1659.0,165934.77396047534,masonry,0,2
A01369,-0.8485848222262353,51.28923780765217,commercial,1380240.0,13802.0,1380239.73688767,wood_frame,1,2
A01370,-0.9673156445099304,51.31741003476473,residential,537717.0,5377.0,537717.399897882,masonry,0,2
A01371,-0.9436792189076902,51.46992128779439,residential,295013.0,2950.0,295012.8581493624,masonry,0,2
A01372,-0.9597851693942151,51.388206405293225,residential,172293.0,1723.0,172293.44073332867,wood_frame,1,3
A01373,-0.9938694026525637,51.34930847358356,industrial,1150133.0,11501.0,1150132.8353049888,steel_frame,1,1
A01374,-1.0301086209390113,51.42684404502414,commercial,827450.0,8275.0,827450.213753839,wood_frame,0,1
A01375,-0.8990506614876588,51.50570264209242,residential,164974.0,1650.0,164974.411331156,steel_frame,0,1
A01376,-1.026855807834899,51.59255426336642,residential,166824.0,1668.0,166823.5361095764,wood_frame,1,4
A01377,-0.9882268161874791,51.60575641306677,residential,235963.0,2360.0,235963.27278039744,steel_frame,0,4
A01378,-1.0267435923781516,51.556008922464606,residential,242609.0,2426.0,242609.15365934145,masonry,0,2
A01379,-1.1477158464325616,51.36210985806764,industrial,1916813.0,19168.0,1916813.1097992836,concrete,1,2
A01380,-1.046352002045508,51.58238699568011,commercial,611241.0,6112.0,611240.9779952989,steel_frame,1,1
A01381,-0.9946032568496952,51.511076109008435,commercial,1792063.0,17921.0,1792062.9506621023,steel_frame,1,1
A01382,-0.950920840705258,51.2915422715692,residential,374767.0,3748.0,374767.0530829781,concrete,1,1
A01383,-0.8790172124894899,51.610827716550844,residential,353014.0,3530.0,353014.43560382276,wood_frame,1,1
A01384,-1.1407630757545584,51.3214104438472,residential,205758.0,2058.0,205758.0415528402,wood_frame,0,1
A01385,-0.934085106915153,51.49967827065141,commercial,1710763.0,17108.0,1710763.0137430867,steel_frame,0,1
A01386,-1.1670175771919686,51.50475691523707,residential,229196.0,2292.0,229196.35585701154,wood_frame,1,1
A01387,-1.0907939036682077,51.592305975947696,residential,488082.0,4881.0,488082.15210529714,concrete,0,1
A01388,-0.999713344147243,51.49324881928992,residential,376091.0,3761.0,376091.4293236297,wood_frame,0,1
A01389,-1.19,51.62308544399103,residential,188794.0,1888.0,188794.3031528628,steel_frame,1,1
A01390,-1.1338713067223467,51.244489315152315,industrial,1322676.0,13227.0,1322676.0087854683,steel_frame,1,2
A01391,-0.9363980800037012,51.235358357804515,residential,497667.0,4977.0,497666.5624256081,wood_frame,0,2
A01392,-0.9493926397391215,51.300203868152394,industrial,2202234.0,22022.0,2202234.0824433104,wood_frame,0,4
A01393,-0.9829880595177292,51.4558581660934,residential,244779.0,2448.0,244779.39713918953,wood_frame,0,2
A01394,-1.0851085809155179,51.39380448915474,residential,277617.0,2776.0,277616.568771935,masonry,1,3
A01395,-0.76,51.25382979650778,residential,277085.0,2771.0,277085.0288548984,wood_frame,1,2
A01396,-0.9749104691337237,51.30282375641002,residential,197180.0,1972.0,197179.67495056044,wood_frame,0,1
A01397,-1.0566062571274761,51.45749155350408,industrial,1445841.0,14458.0,1445840.9291109927,concrete,1,1
A01398,-0.8370466157711631,51.38501446670038,residential,205132.0,2051.0,205132.07394470336,masonry,0,1
A01399,-0.8868390540937385,51.53300942964743,commercial,800788.0,8008.0,800787.7720750493,concrete,0,1
A01400,-1.0372861666518942,51.41145547906922,commercial,1095761.0,10958.0,1095761.1955349904,steel_frame,0,3
A01401,-0.8578906149467791,51.57987217231424,industrial,1108954.0,11090.0,1108954.4580009552,concrete,1,1
A01402,-0.9319806423250725,51.53108971283525,residential,333384.0,3334.0,333384.2671496142,concrete,0,2
A01403,-0.9303584408146823,51.42272101236472,residential,268621.0,2686.0,268621.0646871233,wood_frame,1,3
A01404,-0.9772040186021408,51.36677448252525,residential,337657.0,3377.0,337656.6963255696,wood_frame,1,2
A01405,-1.0648011960422827,51.30767500009252,residential,352990.0,3530.0,352989.57981063327,wood_frame,1,1
A01406,-0.8882282734811433,51.33975146378805,residential,400058.0,4001.0,400058.2988726668,masonry,1,2
A01407,-0.9841651021286418,51.36558187324252,residential,322147.0,3221.0,322147.290055998,concrete,0,2
A01408,-1.1021257681498646,51.36810688415274,commercial,1192268.0,11923.0,1192268.4977565168,concrete,0,1
A01409,-1.0296322598944216,51.29339629373064,residential,242677.0,2427.0,242676.9650350246,concrete,0,2
A01410,-0.9035632836798326,51.41401668338953,residential,315550.0,3156.0,315550.07407575124,concrete,0,2
A01411,-0.9820227233214901,51.26585143298974,residential,188504.0,1885.0,188503.9134949026,concrete,0,2
A01412,-0.9697015708504378,51.5761171328764,residential,237102.0,2371.0,237101.97203217773,wood_frame,0,1
A01413,-0.913796841616942,51.44564207888732,commercial,1209907.0,12099.0,1209906.6616791685,wood_frame,0,2
A01414,-0.9323054018103445,51.25898845882585,residential,253801.0,2538.0,253801.03745519667,masonry,0,1
A01415,-1.1474099602176973,51.35440660757801,residential,302208.0,3022.0,302208.3582073269,wood_frame,1,2
A01416,-0.9104967667018328,51.32464713388737,residential,178463.0,1785.0,178463.33166572143,wood_frame,0,3
A01417,-0.8552746291733804,51.284023564034214,industrial,2505167.0,25052.0,2505166.8834604574,steel_frame,0,1
A01418,-0.9110049607970172,51.4170620857891,residential,211133.0,2111.0,211133.46307537626,steel_frame,1,2
A01419,-0.792584796953756,51.29514147769359,residential,296921.0,2969.0,296920.8453763133,wood_frame,1,1
A01420,-0.9120158110574301,51.28218601992809,residential,256405.0,2564.0,256404.64516861422,wood_frame,1,2
A01421,-0.8676586237684496,51.507937892752274,industrial,2150793.0,21508.0,2150792.984297205,concrete,1,1
A01422,-0.8455257334851178,51.39612747597348,commercial,813645.0,8136.0,813644.6117809783,concrete,0,3
A01423,-0.9772636110148961,51.49554300372955,commercial,655197.0,6552.0,655196.5257059294,wood_frame,0,2
A01424,-0.8260403775852067,51.41268903037211,residential,132836.0,1328.0,132835.57628014672,concrete,0,1
A01425,-0.8189026118542968,51.42663185907702,industrial,1392674.0,13927.0,1392673.790800748,concrete,0,1
A01426,-0.912192376390683,51.34738392771512,commercial,612055.0,6121.0,612055.0568153776,concrete,0,4
A01427,-0.8206604558511545,51.39479094531091,residential,311765.0,3118.0,311765.2287235939,masonry,0,1
A01428,-0.9124230348689475,51.41716836762553,commercial,1542736.0,15427.0,1542736.1885459968,masonry,1,2
A01429,-1.0859619698491076,51.36038481888004,industrial,710404.0,7104.0,710403.6849542125,steel_frame,0,1
A01430,-0.8480475436088688,51.55874710745366,commercial,591823.0,5918.0,591823.3983759268,masonry,0,4
A01431,-0.9388505447927245,51.32097349103714,commercial,1036937.0,10369.0,1036937.1877497128,wood_frame,0,1
A01432,-0.9224950252914617,51.31042152679948,commercial,1434725.0,14347.0,1434725.0237709142,masonry,0,2
A01433,-0.9827945012077093,51.36114251619181,commercial,1035710.0,10357.0,1035709.8617203131,steel_frame,1,2
A01434,-0.8159814332084362,51.541924735941436,commercial,1042442.0,10424.0,1042442.4373449477,steel_frame,0,4
A01435,-0.9127136786251738,51.56750259118423,residential,308644.0,3086.0,308644.2470326217,wood_frame,1,1
A01436,-1.0443317857245322,51.45165844469132,residential,316246.0,3162.0,316245.9909520216,steel_frame,0,2
A01437,-0.9525221373719022,51.367881351331924,residential,460156.0,4602.0,460155.5539082112,masonry,1,1
A01438,-0.8791992562731566,51.48601194641043,residential,320423.0,3204.0,320422.96836568054,masonry,1,1
A01439,-1.034416471767966,51.55885330940527,residential,167177.0,1672.0,167176.76580088792,wood_frame,1,1
A01440,-1.0138843093102894,51.31958379470402,residential,218927.0,2189.0,218926.62813938502,masonry,0,1
A01441,-0.9871474883003072,51.49369410933,industrial,1669108.0,16691.0,1669108.209072661,steel_frame,1,1
A01442,-1.005824112446802,51.511048084896224,industrial,1166091.0,11661.0,1166091.0256155524,steel_frame,0,1
A01443,-0.9694469338722412,51.38000176119723,residential,235795.0,2358.0,235794.90100018613,masonry,1,1
A01444,-0.845754303816675,51.27937346818763,residential,214852.0,2149.0,214852.37810808324,wood_frame,1,1
A01445,-0.7729008934250956,51.46905132090519,residential,202020.0,2020.0,202020.49404592026,wood_frame,0,1
A01446,-0.8414825222388125,51.306169372345096,commercial,1187109.0,11871.0,1187108.6209809384,steel_frame,0,1
A01447,-0.8999308133894512,51.370885518401394,residential,225380.0,2254.0,225379.80995949617,steel_frame,0,2
A01448,-0.8666896779028218,51.443260035287615,residential,176040.0,1760.0,176039.56881877437,masonry,0,2
A01449,-0.8657494342133921,51.614707044935265,residential,200965.0,2010.0,200964.64386934554,steel_frame,1,3
A01450,-0.9854154267274713,51.28007447596427,residential,261841.0,2618.0,261841.0892334247,wood_frame,1,1
A01451,-0.8771197569829015,51.25021431476127,residential,542926.0,5429.0,542926.1742969052,wood_frame,0,2
A01452,-0.9504846521986454,51.440933216620046,residential,282993.0,2830.0,282993.4562244111,wood_frame,0,1
A01453,-1.0082043310409476,51.6066652182397,residential,435429.0,4354.0,435428.67605882266,concrete,0,1
A01454,-0.9956884616995577,51.238942086569324,industrial,1844917.0,18449.0,1844917.2116524798,wood_frame,0,1
A01455,-1.0040380239224473,51.48326828910902,residential,121360.0,1214.0,121359.84149020442,wood_frame,1,1
A01456,-0.9807079184726061,51.23118635506404,residential,295219.0,2952.0,295219.38288981223,masonry,0,1
A01457,-1.1025129579414723,51.44592983314491,industrial,1148894.0,11489.0,1148893.600180873,concrete,0,1
A01458,-0.8931684828082865,51.2688572380624,residential,160471.0,1605.0,160470.9120594748,concrete,1,2
A01459,-0.9523943588056568,51.49023982157668,commercial,636701.0,6367.0,636701.3235490625,steel_frame,0,2
A01460,-0.9905463640383004,51.36800416438592,residential,484773.0,4848.0,484773.05223068484,masonry,1,1
A01461,-0.917151496887796,51.48837366494186,residential,148250.0,1483.0,148250.4717301429,masonry,0,2
A01462,-0.9026715098541133,51.32588199153228,residential,207727.0,2077.0,207727.1930443475,wood_frame,0,1
A01463,-1.0055414914306753,51.25071496518388,commercial,1398280.0,13983.0,1398279.7562259901,masonry,0,4
A01464,-0.9645870891616231,51.294572214079714,residential,326470.0,3265.0,326470.25839685294,masonry,0,2
A01465,-1.1408086495523813,51.3323053715815,commercial,509283.0,5093.0,509282.5816750195,steel_frame,0,2
A01466,-1.1725359262224515,51.2875547606832,commercial,894317.0,8943.0,894317.0240192895,masonry,0,4
A01467,-1.1519213177891179,51.30135797931921,commercial,775431.0,7754.0,775431.2789090158,steel_frame,0,1
A01468,-0.8274347631183494,51.44311402382932,commercial,868098.0,8681.0,868097.5079965893,concrete,0,2
A01469,-1.1865232330479265,51.39943317286697,residential,336601.0,3366.0,336601.1882261392,wood_frame,0,2
A01470,-0.9143157054122518,51.55837319971949,commercial,759028.0,7590.0,759028.1267614906,wood_frame,0,3
A01471,-0.8461995336997363,51.424028295559,residential,230749.0,2307.0,230748.53406655186,wood_frame,1,1
A01472,-1.0282926797813212,51.44119851707993,residential,431877.0,4319.0,431877.45588828437,concrete,1,1
A01473,-0.7821048730799635,51.51115215558169,residential,134918.0,1349.0,134918.22901189598,wood_frame,0,1
